Game_ID,Season,Week,SeasonWeek_ID,gameDate,FavoredTeam_ID,Underdog_ID,Fav_Implied_Win_P,UndD_Implied_Win_P,Winner_ID
1256,4,10,4.10,05/27/0002,N,H,79,21,N
1257,4,10,4.10,05/27/0002,C,E,72,28,C
1258,4,11,4.11,06/03/0002,H,N,76,24,H
1259,4,11,4.11,06/03/0002,J,S,71,29,S
1260,4,11,4.11,06/03/0002,Z,J,52,48,J
1261,4,11,4.11,06/03/0002,G,T,52,48,G
1262,4,11,4.11,06/03/0002,N,B,76,24,N
1263,4,11,4.11,06/03/0002,T,H,91,9,T
1264,4,11,4.11,06/03/0002,F,S,93,7,F
1265,4,11,4.11,06/03/0002,C,F,88,12,C
1266,4,11,4.11,06/03/0002,I,U,78,22,U
1267,4,11,4.11,06/03/0002,Q,R,83,17,R
1268,4,11,4.11,06/03/0002,W,I,59,41,W
1269,4,11,4.11,06/03/0002,M,Y,80,20,M
1270,4,11,4.11,06/03/0002,B,N,93,7,B
1271,4,11,4.11,06/03/0002,R,S,75,25,R
1272,4,11,4.11,06/03/0002,O,W,91,9,O
1273,4,11,4.11,06/03/0002,O,Z,95,5,O
1274,4,11,4.11,06/03/0002,S,D,82,18,S
1275,4,12,4.12,06/10/0002,I,Y,55,45,I
1276,4,12,4.12,06/10/0002,R,T,83,17,R
1277,4,12,4.12,06/10/0002,D,V,77,23,D
1278,4,12,4.12,06/10/0002,G,Y,73,27,G
1279,4,12,4.12,06/10/0002,K,X,81,19,K
1280,4,12,4.12,06/10/0002,O,U,61,39,U
1281,4,12,4.12,06/10/0002,O,D,91,9,O
1282,4,12,4.12,06/10/0002,T,R,85,15,T
1283,4,12,4.12,06/10/0002,S,N,96,4,S
1284,4,12,4.12,06/10/0002,H,C,91,9,H
1285,4,12,4.12,06/10/0002,K,C,98,2,K
1286,4,12,4.12,06/10/0002,N,X,93,7,N
1287,4,12,4.12,06/10/0002,X,S,73,27,X
1288,4,12,4.12,06/10/0002,U,C,70,30,U
1289,4,12,4.12,06/10/0002,O,E,62,38,O
1290,4,12,4.12,06/10/0002,L,V,91,9,L
1291,4,12,4.12,06/10/0002,M,N,57,43,M
1292,4,13,4.13,06/17/0002,N,K,88,12,N
1293,4,13,4.13,06/17/0002,T,R,70,30,T
1294,4,13,4.13,06/17/0002,V,T,60,40,V
1295,4,13,4.13,06/17/0002,G,D,79,21,D
1296,4,13,4.13,06/17/0002,W,H,67,33,H
1297,4,13,4.13,06/17/0002,N,M,87,13,N
1298,4,13,4.13,06/17/0002,I,U,95,5,I
1299,4,13,4.13,06/17/0002,Y,F,61,39,F
1300,4,13,4.13,06/17/0002,T,W,60,40,W
1301,4,13,4.13,06/17/0002,E,N,53,47,N
1302,4,13,4.13,06/17/0002,A,D,90,10,D
1303,4,13,4.13,06/17/0002,O,P,82,18,P
1304,4,13,4.13,06/17/0002,H,I,61,39,I
1305,4,13,4.13,06/17/0002,C,Z,78,22,C
1306,4,13,4.13,06/17/0002,L,H,99,1,L
1307,4,13,4.13,06/17/0002,R,W,92,8,R
1308,4,13,4.13,06/17/0002,Y,A,75,25,A
1309,4,14,4.14,06/24/0002,G,H,79,21,H
1310,4,14,4.14,06/24/0002,U,G,84,16,G
1311,4,14,4.14,06/24/0002,T,A,70,30,T
1312,4,14,4.14,06/24/0002,E,Q,85,15,E
1313,4,14,4.14,06/24/0002,S,P,57,43,S
1314,4,14,4.14,06/24/0002,H,E,87,13,H
1315,4,14,4.14,06/24/0002,W,X,82,18,W
1316,4,14,4.14,06/24/0002,J,U,61,39,J
1317,4,14,4.14,06/24/0002,G,R,93,7,G
1318,4,14,4.14,06/24/0002,F,S,89,11,F
1319,4,14,4.14,06/24/0002,W,B,81,19,W
1320,4,14,4.14,06/24/0002,M,F,92,8,M
1321,4,14,4.14,06/24/0002,Z,H,97,3,Z
1322,4,14,4.14,06/24/0002,G,S,87,13,S
1323,4,14,4.14,06/24/0002,E,S,87,13,E
1324,4,14,4.14,06/24/0002,P,N,84,16,P
1325,4,14,4.14,06/24/0002,I,V,68,32,I
1326,4,15,4.15,07/01/0002,W,L,76,24,L
1327,4,15,4.15,07/01/0002,T,W,71,29,T
1328,4,15,4.15,07/01/0002,C,Y,94,6,C
1329,4,15,4.15,07/01/0002,D,A,77,23,D
1330,4,15,4.15,07/01/0002,Q,I,76,24,Q
1331,4,15,4.15,07/01/0002,D,M,61,39,D
1332,4,15,4.15,07/01/0002,P,H,52,48,H
1333,4,15,4.15,07/01/0002,C,E,84,16,C
1334,4,15,4.15,07/01/0002,Q,Z,95,5,Q
1335,4,15,4.15,07/01/0002,O,A,90,10,O
1336,4,15,4.15,07/01/0002,V,K,58,42,K
1337,4,15,4.15,07/01/0002,H,E,68,32,E
1338,4,15,4.15,07/01/0002,M,P,51,49,M
1339,4,15,4.15,07/01/0002,W,Q,82,18,W
1340,4,15,4.15,07/01/0002,G,H,68,32,G
1341,4,15,4.15,07/01/0002,M,Y,77,23,Y
1342,4,15,4.15,07/01/0002,N,I,93,7,N
1343,4,16,4.16,07/08/0002,K,V,62,38,V
1344,4,16,4.16,07/08/0002,Z,Q,53,47,Z
1345,4,16,4.16,07/08/0002,N,P,60,40,N
1346,4,16,4.16,07/08/0002,J,B,58,42,J
1347,4,16,4.16,07/08/0002,V,Z,76,24,V
1348,4,16,4.16,07/08/0002,P,O,84,16,P
1349,4,16,4.16,07/08/0002,N,Y,80,20,N
1350,4,16,4.16,07/08/0002,F,O,58,42,O
1351,4,16,4.16,07/08/0002,U,R,95,5,R
1352,4,16,4.16,07/08/0002,Z,W,84,16,Z
1353,4,16,4.16,07/08/0002,A,N,51,49,A
1354,4,16,4.16,07/08/0002,R,Y,84,16,R
1355,4,16,4.16,07/08/0002,E,P,56,44,E
1356,4,16,4.16,07/08/0002,L,D,56,44,L
1357,4,16,4.16,07/08/0002,X,A,59,41,X
1358,4,16,4.16,07/08/0002,D,E,80,20,E
1359,4,16,4.16,07/08/0002,D,O,75,25,D
1360,5,1,5.1,07/15/0002,H,N,52,48,H
1361,5,1,5.1,07/15/0002,S,T,72,28,T
1362,5,1,5.1,07/15/0002,Z,P,53,47,Z
1363,5,1,5.1,07/15/0002,V,N,72,28,V
1364,5,1,5.1,07/15/0002,Z,M,70,30,M
1365,5,1,5.1,07/15/0002,P,Q,67,33,Q
1366,5,1,5.1,07/15/0002,C,U,70,30,C
1367,5,1,5.1,07/15/0002,D,K,91,9,D
1368,5,1,5.1,07/15/0002,C,O,65,35,C
1369,5,1,5.1,07/15/0002,N,B,70,30,N
1370,5,1,5.1,07/15/0002,Z,N,80,20,N
1371,5,1,5.1,07/15/0002,Y,E,61,39,E
1372,5,1,5.1,07/15/0002,C,F,54,46,F
1373,5,1,5.1,07/15/0002,Z,L,73,27,Z
1374,5,1,5.1,07/15/0002,G,W,59,41,G
1375,5,1,5.1,07/15/0002,Q,Z,88,12,Q
1376,5,1,5.1,07/15/0002,E,W,68,32,E
1377,5,2,5.2,07/22/0002,U,M,73,27,U
1378,5,2,5.2,07/22/0002,Y,F,99,1,Y
1379,5,2,5.2,07/22/0002,L,Y,62,38,L
1380,5,2,5.2,07/22/0002,J,T,72,28,J
1381,5,2,5.2,07/22/0002,R,U,67,33,R
1382,5,2,5.2,07/22/0002,R,F,81,19,R
1383,5,2,5.2,07/22/0002,T,O,96,4,T
1384,5,2,5.2,07/22/0002,V,J,58,42,V
1385,5,2,5.2,07/22/0002,J,H,86,14,H
1386,5,2,5.2,07/22/0002,F,P,98,2,F
1387,5,2,5.2,07/22/0002,M,Y,60,40,M
1388,5,2,5.2,07/22/0002,R,C,65,35,C
1389,5,2,5.2,07/22/0002,C,E,61,39,E
1390,5,2,5.2,07/22/0002,G,S,89,11,G
1391,5,2,5.2,07/22/0002,Q,K,63,37,Q
1392,5,2,5.2,07/22/0002,M,Q,89,11,M
1393,5,2,5.2,07/22/0002,U,I,67,33,U
1394,5,3,5.3,07/29/0002,Z,I,59,41,Z
1395,5,3,5.3,07/29/0002,B,Y,87,13,B
1396,5,3,5.3,07/29/0002,F,A,93,7,F
1397,5,3,5.3,07/29/0002,B,Z,76,24,Z
1398,5,3,5.3,07/29/0002,C,D,76,24,C
1399,5,3,5.3,07/29/0002,F,O,63,37,O
1400,5,3,5.3,07/29/0002,L,C,93,7,L
1401,5,3,5.3,07/29/0002,E,P,87,13,E
1402,5,3,5.3,07/29/0002,K,O,59,41,O
1403,5,3,5.3,07/29/0002,B,R,57,43,R
1404,5,3,5.3,07/29/0002,Z,J,88,12,J
1405,5,3,5.3,07/29/0002,H,J,87,13,H
1406,5,3,5.3,07/29/0002,A,R,66,34,A
1407,5,3,5.3,07/29/0002,P,H,95,5,H
1408,5,3,5.3,07/29/0002,U,Y,63,37,Y
1409,5,3,5.3,07/29/0002,T,J,93,7,T
1410,5,3,5.3,07/29/0002,S,F,79,21,F
1411,5,4,5.4,08/05/0002,Y,M,90,10,Y
1412,5,4,5.4,08/05/0002,D,S,73,27,D
1413,5,4,5.4,08/05/0002,K,J,81,19,J
1414,5,4,5.4,08/05/0002,T,N,91,9,T
1415,5,4,5.4,08/05/0002,W,H,67,33,H
1416,5,4,5.4,08/05/0002,C,L,61,39,C
1417,5,4,5.4,08/05/0002,K,X,77,23,K
1418,5,4,5.4,08/05/0002,U,G,52,48,U
1419,5,4,5.4,08/05/0002,V,F,63,37,V
1420,5,4,5.4,08/05/0002,V,T,59,41,V
1421,5,4,5.4,08/05/0002,Y,B,86,14,Y
1422,5,4,5.4,08/05/0002,O,L,74,26,O
1423,5,4,5.4,08/05/0002,X,W,75,25,W
1424,5,4,5.4,08/05/0002,X,L,55,45,L
1425,5,4,5.4,08/05/0002,N,D,57,43,D
1426,5,4,5.4,08/05/0002,Y,P,56,44,Y
1427,5,4,5.4,08/05/0002,E,C,80,20,E
1428,5,5,5.5,08/12/0002,I,M,79,21,I
1429,5,5,5.5,08/12/0002,F,I,91,9,F
1430,5,5,5.5,08/12/0002,Q,S,70,30,Q
1431,5,5,5.5,08/12/0002,C,N,62,38,N
1432,5,5,5.5,08/12/0002,X,J,54,46,X
1433,5,5,5.5,08/12/0002,D,L,87,13,D
1434,5,5,5.5,08/12/0002,P,U,60,40,P
1435,5,5,5.5,08/12/0002,I,G,86,14,I
1436,5,5,5.5,08/12/0002,Y,A,56,44,A
1437,5,5,5.5,08/12/0002,M,H,93,7,M
1438,5,5,5.5,08/12/0002,S,N,86,14,S
1439,5,5,5.5,08/12/0002,Q,O,84,16,Q
1440,5,5,5.5,08/12/0002,H,N,61,39,N
1441,5,5,5.5,08/12/0002,I,F,64,36,I
1442,5,5,5.5,08/12/0002,J,C,57,43,J
1443,5,5,5.5,08/12/0002,X,D,58,42,D
1444,5,5,5.5,08/12/0002,G,H,53,47,G
1445,5,6,5.6,08/19/0002,S,D,86,14,S
1446,5,6,5.6,08/19/0002,M,I,67,33,M
1447,5,6,5.6,08/19/0002,A,C,96,4,A
1448,5,6,5.6,08/19/0002,I,N,59,41,I
1449,5,6,5.6,08/19/0002,G,J,70,30,G
1450,5,6,5.6,08/19/0002,G,D,65,35,D
1451,5,6,5.6,08/19/0002,N,G,53,47,N
1452,5,6,5.6,08/19/0002,Q,D,82,18,Q
1453,5,6,5.6,08/19/0002,U,O,75,25,O
1454,5,6,5.6,08/19/0002,N,O,84,16,N
1455,5,6,5.6,08/19/0002,N,V,79,21,V
1456,5,6,5.6,08/19/0002,N,O,69,31,O
1457,5,6,5.6,08/19/0002,E,G,77,23,E
1458,5,6,5.6,08/19/0002,Q,I,61,39,I
1459,5,6,5.6,08/19/0002,G,F,85,15,G
1460,5,6,5.6,08/19/0002,V,T,86,14,V
1461,5,6,5.6,08/19/0002,I,D,53,47,I
1462,5,7,5.7,08/26/0002,K,N,63,37,K
1463,5,7,5.7,08/26/0002,M,Z,86,14,M
1464,5,7,5.7,08/26/0002,R,S,71,29,R
1465,5,7,5.7,08/26/0002,K,B,96,4,K
1466,5,7,5.7,08/26/0002,X,K,68,32,K
1467,5,7,5.7,08/26/0002,O,S,91,9,O
1468,5,7,5.7,08/26/0002,U,S,78,22,U
1469,5,7,5.7,08/26/0002,Q,F,88,12,F
1470,5,7,5.7,08/26/0002,F,E,99,1,F
1471,5,7,5.7,08/26/0002,H,D,52,48,H
1472,5,7,5.7,08/26/0002,J,R,54,46,J
1473,5,7,5.7,08/26/0002,P,E,69,31,P
1474,5,7,5.7,08/26/0002,G,Z,62,38,G
1475,5,7,5.7,08/26/0002,L,R,94,6,L
1476,5,7,5.7,08/26/0002,Q,C,86,14,Q
1477,5,7,5.7,08/26/0002,C,H,90,10,C
1478,5,7,5.7,08/26/0002,B,E,57,43,E
1479,5,8,5.8,09/02/0002,K,V,70,30,K
1480,5,8,5.8,09/02/0002,R,N,82,18,R
1481,5,8,5.8,09/02/0002,A,D,100,0,A
1482,5,8,5.8,09/02/0002,C,J,76,24,C
1483,5,8,5.8,09/02/0002,D,E,97,3,D
1484,5,8,5.8,09/02/0002,D,I,54,46,D
1485,5,8,5.8,09/02/0002,J,A,90,10,J
1486,5,8,5.8,09/02/0002,D,G,57,43,D
1487,5,8,5.8,09/02/0002,P,Z,59,41,Z
1488,5,8,5.8,09/02/0002,F,Z,55,45,Z
1489,5,8,5.8,09/02/0002,M,Z,64,36,M
1490,5,8,5.8,09/02/0002,T,E,100,0,T
1491,5,8,5.8,09/02/0002,Q,O,100,0,Q
1492,5,8,5.8,09/02/0002,J,L,68,32,J
1493,5,8,5.8,09/02/0002,K,H,83,17,H
1494,5,8,5.8,09/02/0002,A,B,95,5,A
1495,5,8,5.8,09/02/0002,S,L,99,1,S
1496,5,9,5.9,09/09/0002,C,J,51,49,J
1497,5,9,5.9,09/09/0002,L,P,92,8,L
1498,5,9,5.9,09/09/0002,R,E,96,4,R
1499,5,9,5.9,09/09/0002,F,Z,59,41,F
1500,5,9,5.9,09/09/0002,L,Z,98,2,L
1501,5,9,5.9,09/09/0002,X,S,88,12,X
1502,5,9,5.9,09/09/0002,J,Q,65,35,Q
1503,5,9,5.9,09/09/0002,T,R,63,37,T
1504,5,9,5.9,09/09/0002,D,V,87,13,D
1505,5,9,5.9,09/09/0002,J,N,61,39,J
1506,5,9,5.9,09/09/0002,M,U,87,13,M
1507,5,9,5.9,09/09/0002,Q,H,94,6,Q
1508,5,9,5.9,09/09/0002,Q,O,77,23,Q
1509,5,9,5.9,09/09/0002,W,V,64,36,V
1510,5,9,5.9,09/09/0002,G,N,77,23,G
1511,5,9,5.9,09/09/0002,T,A,70,30,A
1512,5,9,5.9,09/09/0002,B,C,90,10,B
1513,5,10,5.10,09/16/0002,P,F,74,26,P
1514,5,10,5.10,09/16/0002,L,P,60,40,P
1515,5,10,5.10,09/16/0002,O,K,51,49,K
1516,5,10,5.10,09/16/0002,T,L,92,8,T
1517,5,10,5.10,09/16/0002,D,V,61,39,V
1518,5,10,5.10,09/16/0002,C,S,59,41,C
1519,5,10,5.10,09/16/0002,V,D,57,43,D
1520,5,10,5.10,09/16/0002,V,W,60,40,V
1521,5,10,5.10,09/16/0002,M,Q,96,4,M
1522,5,10,5.10,09/16/0002,T,Y,86,14,T
1523,5,10,5.10,09/16/0002,L,I,57,43,L
1524,5,10,5.10,09/16/0002,X,U,90,10,U
1525,5,10,5.10,09/16/0002,I,A,94,6,I
1526,5,10,5.10,09/16/0002,R,G,65,35,R
1527,5,10,5.10,09/16/0002,S,D,62,38,D
1528,5,10,5.10,09/16/0002,M,D,70,30,M
1529,5,10,5.10,09/16/0002,M,L,84,16,L
1530,5,11,5.11,09/23/0002,I,H,100,0,I
1531,5,11,5.11,09/23/0002,C,H,91,9,C
1532,5,11,5.11,09/23/0002,S,Y,72,28,S
1533,5,11,5.11,09/23/0002,G,V,98,2,G
1534,5,11,5.11,09/23/0002,V,S,59,41,S
1535,5,11,5.11,09/23/0002,M,P,70,30,M
1536,5,11,5.11,09/23/0002,Z,Q,70,30,Z
1537,5,11,5.11,09/23/0002,H,A,88,12,H
1538,5,11,5.11,09/23/0002,Q,X,60,40,X
1539,5,11,5.11,09/23/0002,U,O,85,15,U
1540,5,11,5.11,09/23/0002,G,R,61,39,G
1541,5,11,5.11,09/23/0002,A,B,69,31,B
1542,5,11,5.11,09/23/0002,N,B,60,40,B
1543,5,11,5.11,09/23/0002,O,M,75,25,O
1544,5,11,5.11,09/23/0002,U,S,86,14,S
1545,5,11,5.11,09/23/0002,I,F,94,6,I
1546,5,11,5.11,09/23/0002,T,V,83,17,T
1547,5,12,5.12,09/30/0002,W,R,92,8,W
1548,5,12,5.12,09/30/0002,K,X,100,0,K
1549,5,12,5.12,09/30/0002,O,X,86,14,X
1550,5,12,5.12,09/30/0002,M,R,57,43,M
1551,5,12,5.12,09/30/0002,O,T,96,4,O
1552,5,12,5.12,09/30/0002,N,M,62,38,M
1553,5,12,5.12,09/30/0002,Z,E,94,6,Z
1554,5,12,5.12,09/30/0002,R,X,90,10,R
1555,5,12,5.12,09/30/0002,P,S,83,17,P
1556,5,12,5.12,09/30/0002,Q,H,90,10,Q
1557,5,12,5.12,09/30/0002,X,R,86,14,X
1558,5,12,5.12,09/30/0002,R,S,62,38,R
1559,5,12,5.12,09/30/0002,F,K,67,33,F
1560,5,12,5.12,09/30/0002,H,G,86,14,H
1561,5,12,5.12,09/30/0002,D,T,88,12,D
1562,5,12,5.12,09/30/0002,M,T,96,4,M
1563,5,12,5.12,09/30/0002,J,N,63,37,N
1564,5,13,5.13,10/07/0002,R,D,62,38,D
1565,5,13,5.13,10/07/0002,N,E,55,45,N
1566,5,13,5.13,10/07/0002,C,P,88,12,C
1567,5,13,5.13,10/07/0002,P,Z,68,32,P
1568,5,13,5.13,10/07/0002,N,G,58,42,N
1569,5,13,5.13,10/07/0002,T,V,87,13,T
1570,5,13,5.13,10/07/0002,F,X,54,46,X
1571,5,13,5.13,10/07/0002,S,Q,90,10,S
1572,5,13,5.13,10/07/0002,O,H,86,14,O
1573,5,13,5.13,10/07/0002,X,D,87,13,D
1574,5,13,5.13,10/07/0002,N,P,80,20,N
1575,5,13,5.13,10/07/0002,F,P,54,46,F
1576,5,13,5.13,10/07/0002,H,X,87,13,H
1577,5,13,5.13,10/07/0002,V,O,68,32,O
1578,5,13,5.13,10/07/0002,V,F,88,12,V
1579,5,13,5.13,10/07/0002,T,D,93,7,T
1580,5,13,5.13,10/07/0002,K,Z,97,3,K
1581,5,14,5.14,10/14/0002,Q,J,51,49,J
1582,5,14,5.14,10/14/0002,Y,I,52,48,I
1583,5,14,5.14,10/14/0002,N,W,55,45,N
1584,5,14,5.14,10/14/0002,H,Q,60,40,H
1585,5,14,5.14,10/14/0002,B,N,84,16,B
1586,5,14,5.14,10/14/0002,L,B,76,24,L
1587,5,14,5.14,10/14/0002,O,W,84,16,O
1588,5,14,5.14,10/14/0002,O,Z,58,42,O
1589,5,14,5.14,10/14/0002,V,K,53,47,V
1590,5,14,5.14,10/14/0002,U,T,80,20,T
1591,5,14,5.14,10/14/0002,S,X,65,35,S
1592,5,14,5.14,10/14/0002,C,V,84,16,V
1593,5,14,5.14,10/14/0002,K,T,67,33,K
1594,5,14,5.14,10/14/0002,Q,P,54,46,P
1595,5,14,5.14,10/14/0002,Q,X,85,15,Q
1596,5,14,5.14,10/14/0002,Y,J,60,40,Y
1597,5,14,5.14,10/14/0002,W,H,96,4,W
1598,5,15,5.15,10/21/0002,A,D,96,4,A
1599,5,15,5.15,10/21/0002,N,Y,54,46,N
1600,5,15,5.15,10/21/0002,V,F,52,48,F
1601,5,15,5.15,10/21/0002,U,K,76,24,U
1602,5,15,5.15,10/21/0002,B,W,74,26,W
1603,5,15,5.15,10/21/0002,P,O,87,13,P
1604,5,15,5.15,10/21/0002,Q,F,73,27,F
1605,5,15,5.15,10/21/0002,I,U,58,42,I
1606,5,15,5.15,10/21/0002,Y,R,100,0,Y
1607,5,15,5.15,10/21/0002,U,I,70,30,U
1608,5,15,5.15,10/21/0002,Z,U,61,39,Z
1609,5,15,5.15,10/21/0002,F,S,92,8,F
1610,5,15,5.15,10/21/0002,X,I,66,34,I
1611,5,15,5.15,10/21/0002,F,O,66,34,F
1612,5,15,5.15,10/21/0002,D,Z,66,34,D
1613,5,15,5.15,10/21/0002,X,S,82,18,S
1614,5,15,5.15,10/21/0002,G,M,69,31,M
1615,5,16,5.16,10/28/0002,C,T,88,12,C
1616,5,16,5.16,10/28/0002,Q,U,60,40,Q
1617,5,16,5.16,10/28/0002,K,U,51,49,U
1618,5,16,5.16,10/28/0002,X,U,75,25,X
1619,5,16,5.16,10/28/0002,Y,T,91,9,Y
1620,5,16,5.16,10/28/0002,P,L,67,33,P
1621,5,16,5.16,10/28/0002,N,U,80,20,U
1622,5,16,5.16,10/28/0002,M,C,98,2,M
1623,5,16,5.16,10/28/0002,Y,S,66,34,Y
1624,5,16,5.16,10/28/0002,H,O,65,35,O
1625,5,16,5.16,10/28/0002,A,R,57,43,A
1626,5,16,5.16,10/28/0002,H,L,96,4,H
1627,5,16,5.16,10/28/0002,A,T,86,14,A
1628,5,16,5.16,10/28/0002,Q,R,79,21,Q
1629,5,16,5.16,10/28/0002,X,G,95,5,X
1630,5,16,5.16,10/28/0002,I,F,56,44,F
1631,5,16,5.16,10/28/0002,Y,W,95,5,Y
1632,6,1,6.1,11/04/0002,Q,Z,98,2,Q
1633,6,1,6.1,11/04/0002,C,B,83,17,C
1634,6,1,6.1,11/04/0002,Z,X,70,30,X
1635,6,1,6.1,11/04/0002,C,R,97,3,C
1636,6,1,6.1,11/04/0002,E,I,92,8,E
1637,6,1,6.1,11/04/0002,L,D,90,10,L
1638,6,1,6.1,11/04/0002,D,A,75,25,D
1639,6,1,6.1,11/04/0002,G,S,96,4,G
1640,6,1,6.1,11/04/0002,B,O,52,48,O
1641,6,1,6.1,11/04/0002,M,E,73,27,E
1642,6,1,6.1,11/04/0002,R,J,61,39,R
1643,6,1,6.1,11/04/0002,Q,Y,91,9,Y
1644,6,1,6.1,11/04/0002,K,B,91,9,K
1645,6,1,6.1,11/04/0002,P,F,95,5,F
1646,6,1,6.1,11/04/0002,R,L,66,34,R
1647,6,1,6.1,11/04/0002,J,R,99,1,J
1648,6,1,6.1,11/04/0002,E,S,98,2,E
1649,6,2,6.2,11/11/0002,D,E,74,26,D
1650,6,2,6.2,11/11/0002,F,S,54,46,S
1651,6,2,6.2,11/11/0002,R,Y,76,24,R
1652,6,2,6.2,11/11/0002,L,O,98,2,L
1653,6,2,6.2,11/11/0002,J,D,70,30,J
1654,6,2,6.2,11/11/0002,H,A,72,28,H
1655,6,2,6.2,11/11/0002,D,J,63,37,J
1656,6,2,6.2,11/11/0002,U,E,89,11,U
1657,6,2,6.2,11/11/0002,B,C,83,17,B
1658,6,2,6.2,11/11/0002,H,A,62,38,H
1659,6,2,6.2,11/11/0002,E,Z,63,37,Z
1660,6,2,6.2,11/11/0002,M,O,64,36,M
1661,6,2,6.2,11/11/0002,Y,C,82,18,Y
1662,6,2,6.2,11/11/0002,Y,W,71,29,Y
1663,6,2,6.2,11/11/0002,C,B,82,18,C
1664,6,2,6.2,11/11/0002,O,D,82,18,O
1665,6,2,6.2,11/11/0002,K,F,66,34,K
1666,6,3,6.3,11/18/0002,T,L,71,29,L
1667,6,3,6.3,11/18/0002,I,P,96,4,I
1668,6,3,6.3,11/18/0002,T,W,51,49,W
1669,6,3,6.3,11/18/0002,Y,T,74,26,Y
1670,6,3,6.3,11/18/0002,U,M,65,35,M
1671,6,3,6.3,11/18/0002,V,H,96,4,V
1672,6,3,6.3,11/18/0002,J,X,99,1,J
1673,6,3,6.3,11/18/0002,V,K,81,19,V
1674,6,3,6.3,11/18/0002,I,J,86,14,I
1675,6,3,6.3,11/18/0002,L,M,58,42,L
1676,6,3,6.3,11/18/0002,L,D,99,1,L
1677,6,3,6.3,11/18/0002,I,F,96,4,I
1678,6,3,6.3,11/18/0002,P,U,73,27,P
1679,6,3,6.3,11/18/0002,E,Q,90,10,E
1680,6,3,6.3,11/18/0002,Y,T,51,49,T
1681,6,3,6.3,11/18/0002,F,X,54,46,X
1682,6,3,6.3,11/18/0002,H,D,95,5,H
1683,6,4,6.4,11/25/0002,R,O,80,20,R
1684,6,4,6.4,11/25/0002,S,C,65,35,S
1685,6,4,6.4,11/25/0002,M,D,55,45,D
1686,6,4,6.4,11/25/0002,E,W,95,5,E
1687,6,4,6.4,11/25/0002,H,W,81,19,H
1688,6,4,6.4,11/25/0002,B,T,78,22,B
1689,6,4,6.4,11/25/0002,S,L,63,37,S
1690,6,4,6.4,11/25/0002,S,L,91,9,L
1691,6,4,6.4,11/25/0002,X,O,92,8,O
1692,6,4,6.4,11/25/0002,O,E,55,45,O
1693,6,4,6.4,11/25/0002,W,X,90,10,W
1694,6,4,6.4,11/25/0002,V,U,100,0,V
1695,6,4,6.4,11/25/0002,J,M,76,24,J
1696,6,4,6.4,11/25/0002,T,C,97,3,T
1697,6,4,6.4,11/25/0002,I,D,96,4,I
1698,6,4,6.4,11/25/0002,F,N,61,39,N
1699,6,4,6.4,11/25/0002,L,S,80,20,L
1700,6,5,6.5,12/02/0002,G,L,56,44,L
1701,6,5,6.5,12/02/0002,B,M,72,28,B
1702,6,5,6.5,12/02/0002,N,D,86,14,N
1703,6,5,6.5,12/02/0002,G,D,99,1,G
1704,6,5,6.5,12/02/0002,N,S,87,13,N
1705,6,5,6.5,12/02/0002,F,W,56,44,W
1706,6,5,6.5,12/02/0002,H,Z,82,18,H
1707,6,5,6.5,12/02/0002,Q,I,86,14,I
1708,6,5,6.5,12/02/0002,T,L,85,15,T
1709,6,5,6.5,12/02/0002,E,Y,61,39,E
1710,6,5,6.5,12/02/0002,K,T,61,39,K
1711,6,5,6.5,12/02/0002,M,I,95,5,M
1712,6,5,6.5,12/02/0002,P,M,90,10,P
1713,6,5,6.5,12/02/0002,R,X,59,41,X
1714,6,5,6.5,12/02/0002,I,Y,62,38,Y
1715,6,5,6.5,12/02/0002,Q,V,63,37,Q
1716,6,5,6.5,12/02/0002,S,K,65,35,K
1717,6,6,6.6,12/09/0002,M,J,63,37,M
1718,6,6,6.6,12/09/0002,H,U,79,21,H
1719,6,6,6.6,12/09/0002,N,Q,73,27,N
1720,6,6,6.6,12/09/0002,U,T,83,17,U
1721,6,6,6.6,12/09/0002,X,K,70,30,K
1722,6,6,6.6,12/09/0002,K,E,89,11,K
1723,6,6,6.6,12/09/0002,T,E,89,11,T
1724,6,6,6.6,12/09/0002,U,A,71,29,U
1725,6,6,6.6,12/09/0002,G,Y,58,42,Y
1726,6,6,6.6,12/09/0002,H,R,84,16,H
1727,6,6,6.6,12/09/0002,C,Z,62,38,C
1728,6,6,6.6,12/09/0002,E,N,92,8,E
1729,6,6,6.6,12/09/0002,V,Z,72,28,V
1730,6,6,6.6,12/09/0002,D,O,64,36,D
1731,6,6,6.6,12/09/0002,B,Y,90,10,B
1732,6,6,6.6,12/09/0002,S,B,75,25,S
1733,6,6,6.6,12/09/0002,Z,O,76,24,Z
1734,6,7,6.7,12/16/0002,M,J,79,21,M
1735,6,7,6.7,12/16/0002,E,H,87,13,E
1736,6,7,6.7,12/16/0002,P,N,57,43,P
1737,6,7,6.7,12/16/0002,A,K,90,10,A
1738,6,7,6.7,12/16/0002,F,S,100,0,F
1739,6,7,6.7,12/16/0002,L,R,90,10,L
1740,6,7,6.7,12/16/0002,Y,I,53,47,Y
1741,6,7,6.7,12/16/0002,W,Z,85,15,W
1742,6,7,6.7,12/16/0002,C,N,69,31,N
1743,6,7,6.7,12/16/0002,C,X,73,27,C
1744,6,7,6.7,12/16/0002,C,I,86,14,C
1745,6,7,6.7,12/16/0002,F,E,77,23,F
1746,6,7,6.7,12/16/0002,N,K,74,26,N
